ticker,empresa,cd_cvm,setor,preco_data,valor_mercado_brl,liquidez_63d_brl,pl,pvpa,roe_ltm,roe_med5,div_liq_ebitda,cagr_receita,cagr_lucro,conversao_caixa,status,criterios_reprovados,criterios_nao_avaliados,ultima_demonstracao,dt_receb_ultimo_doc,link_doc,fontes
KLAS3,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,25798,"Construção Civil, Mat. Constr. e Decoração",,,,indisponivel,indisponivel,-13.04,5.94,nao_aplicavel,17.22,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,ROE mediano 5a > 12%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; Dívida líq./EBITDA < 3; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-05-07,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156854,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,KORA SAÚDE PARTICIPAÇÕES S.A.,25879,Serviços Médicos,,,,indisponivel,indisponivel,-130.56,-17.74,8.91,17.24,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157658,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,LETS RENT A CAR S/A,27383,Serviços Transporte e Logística,,,,indisponivel,indisponivel,4.04,dado_insuficiente,2.32,dado_insuficiente,dado_insuficiente,1.36,DADOS_INSUFICIENTES,CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2024-12-31,2025-03-20,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145574,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,LIGGA TELECOMUNICAÇÕES S.A.,27367,Telecomunicações,,,,indisponivel,indisponivel,-5.87,dado_insuficiente,4.03,dado_insuficiente,dado_insuficiente,nao_aplicavel,DADOS_INSUFICIENTES,Dívida líq./EBITDA < 3; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2023-12-31,2024-03-28,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135304,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,25895,Comércio (Atacado e Varejo),,,,indisponivel,indisponivel,-41.20,0.89,-5.75,-4.92,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,ROE mediano 5a > 12%; CAGR receita > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-05-12,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157237,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,MADERO INDÚSTRIA E COMÉRCIO S.A.,26379,Alimentos,,,,indisponivel,indisponivel,30.92,3.17,1.37,15.53,turnaround,5.08,DADOS_INSUFICIENTES,ROE mediano 5a > 12%; Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-04-29,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156476,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
ESTR4,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,Brinquedos e Lazer,2026-07-27,,5659.174603174603,indisponivel,indisponivel,nao_aplicavel,dado_insuficiente,0.50,-4.20,turnaround,-1.47,DADOS_INSUFICIENTES,CAGR receita > 10%; Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR lucro > 10%,2025-12-31,2026-06-24,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159207,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
022055,MARISA LOJAS S.A.,22055,Comércio (Atacado e Varejo),,,,indisponivel,indisponivel,-89.62,-134.84,2.74,-12.46,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,ROE mediano 5a > 12%; CAGR receita > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157666,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"MMAQ3,MMAQ4",MINASMAQUINAS S.A.,8818,"Máquinas, Equipamentos, Veículos e Peças",2025-01-10,,510002.0,indisponivel,indisponivel,indisponivel,dado_insuficiente,indisponivel,dado_insuficiente,dado_insuficiente,indisponivel,DADOS_INSUFICIENTES,CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157535,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,MLOG S.A.,22586,Emp. Adm. Part. - Sem Setor Principal,,,,indisponivel,indisponivel,indisponivel,dado_insuficiente,3.22,22.77,dado_insuficiente,indisponivel,DADOS_INSUFICIENTES,Dívida líq./EBITDA < 3; Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157655,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,MONTE RODOVIAS S.A.,26328,Emp. Adm. Part. - Serviços Transporte e Logística,,,,indisponivel,indisponivel,-3.92,-6.84,2.68,30.25,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,ROE mediano 5a > 12%; Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157511,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,MRS LOGISTICA S.A.,17949,Serviços Transporte e Logística,,,,indisponivel,indisponivel,15.54,dado_insuficiente,1.48,dado_insuficiente,dado_insuficiente,2.70,DADOS_INSUFICIENTES,CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2026-03-31,2026-05-13,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157270,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
NEXP3,NEXPE PARTICIPAÇÕES S.A,21180,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2026-07-27,6320254.22,8311.63492063492,prejuizo,nao_aplicavel,nao_aplicavel,dado_insuficiente,nao_aplicavel,-73.96,turnaround,nao_aplicavel,DADOS_INSUFICIENTES,P/L positivo e baixo; CAGR receita > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR lucro > 10%,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157434,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,NU HOLDINGS LTD.,80209,,,,,indisponivel,indisponivel,indisponivel,dado_insuficiente,indisponivel,dado_insuficiente,dado_insuficiente,indisponivel,DADOS_INSUFICIENTES,CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2022-12-31,2023-02-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123520,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,26956,Emp. Adm. Part. - Petróleo e Gás,,,,indisponivel,indisponivel,nao_aplicavel,dado_insuficiente,10.36,52.64,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,Dívida líq./EBITDA < 3; Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-05-13,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157343,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"OIBR3,OIBR4",OI S.A. - EM RECUPERAÇÃO JUDICIAL,11312,Telecomunicações,2026-07-27,42497120.0,90795.79365079365,indisponivel,nao_aplicavel,indisponivel,dado_insuficiente,indisponivel,dado_insuficiente,dado_insuficiente,indisponivel,DADOS_INSUFICIENTES,Receita estável (sem queda >15%); CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos,2025-06-30,2025-09-04,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151773,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
OBTC,ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO,27910,Educação,,,,indisponivel,indisponivel,indisponivel,dado_insuficiente,indisponivel,dado_insuficiente,dado_insuficiente,indisponivel,DADOS_INSUFICIENTES,CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157669,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,ORIGEM ENERGIA S.A.,27227,Petróleo e Gás,,,,indisponivel,indisponivel,29.94,dado_insuficiente,4.32,dado_insuficiente,dado_insuficiente,1.95,DADOS_INSUFICIENTES,Dívida líq./EBITDA < 3; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2026-03-31,2026-05-13,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157294,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,ORIZON MEIO AMBIENTE S.A.,27049,"Saneamento, Serv. Água e Gás",,,,indisponivel,indisponivel,5.19,dado_insuficiente,3.14,dado_insuficiente,dado_insuficiente,2.95,DADOS_INSUFICIENTES,Dívida líq./EBITDA < 3; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157486,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
OSXB3,OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,21342,Emp. Adm. Part. - Sem Setor Principal,2026-07-27,3651724.0799999996,1519.3333333333333,prejuizo,nao_aplicavel,nao_aplicavel,dado_insuficiente,nao_aplicavel,33.01,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,P/L positivo e baixo; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR lucro > 10%,2026-03-31,2026-05-13,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157291,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
PMAM3,PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,9393,Metalurgia e Siderurgia,2026-07-27,36162046.5,1432074.650793651,prejuizo,nao_aplicavel,nao_aplicavel,dado_insuficiente,nao_aplicavel,-41.23,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,P/L positivo e baixo; CAGR receita > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR lucro > 10%,2025-12-31,2026-03-30,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155834,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
PDGR3,PDG REALTY S.A. EMPREEND E PARTICIPACOES,20478,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2026-07-27,,33688.12698412698,indisponivel,indisponivel,nao_aplicavel,dado_insuficiente,nao_aplicavel,-26.66,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,CAGR receita > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR lucro > 10%,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157598,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
B3,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,13471,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",,,,indisponivel,indisponivel,nao_aplicavel,dado_insuficiente,4.57,17.10,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,Dívida líq./EBITDA < 3; Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-05-11,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157044,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,PLATÃO CAPITAL S.A.,27995,Emp. Adm. Part. - Energia Elétrica,,,,indisponivel,indisponivel,nao_aplicavel,dado_insuficiente,38.23,dado_insuficiente,dado_insuficiente,nao_aplicavel,DADOS_INSUFICIENTES,Dívida líq./EBITDA < 3; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2025-12-31,2026-05-19,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157737,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,PORTO SAÚDE PARTICIPAÇÕES S.A.,27618,Emp. Adm. Part. - Serviços médicos,,,,indisponivel,indisponivel,28.53,dado_insuficiente,-4.22,dado_insuficiente,dado_insuficiente,0.25,DADOS_INSUFICIENTES,CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2026-03-31,2026-05-07,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156788,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,PORTO SERVIÇO S.A,27600,Emp. Adm. Part. - Sem Setor Principal,,,,indisponivel,indisponivel,21.93,dado_insuficiente,-0.31,dado_insuficiente,dado_insuficiente,-0.04,DADOS_INSUFICIENTES,CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2026-03-31,2026-05-07,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156789,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,PRIO FORTE S.A.,27740,Petróleo e Gás,,,,indisponivel,indisponivel,18.51,dado_insuficiente,indisponivel,dado_insuficiente,dado_insuficiente,indisponivel,DADOS_INSUFICIENTES,Receita estável (sem queda >15%); CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; Liquidez >= R$5M/dia,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157388,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,19232,Energia Elétrica,,,,indisponivel,indisponivel,nao_aplicavel,dado_insuficiente,1.19,5.10,-8.10,24.49,DADOS_INSUFICIENTES,CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Liquidez >= R$5M/dia,2026-03-31,2026-05-11,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157027,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,RAIZEN ENERGIA S.A.,23230,"Agricultura (Açúcar, Álcool e Cana)",,,,indisponivel,indisponivel,indisponivel,-1.14,indisponivel,28.57,serie_nao_comparavel,indisponivel,DADOS_INSUFICIENTES,ROE mediano 5a > 12%; Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; Dívida líq./EBITDA < 3; CAGR lucro > 10%; Liquidez >= R$5M/dia,2025-12-31,2026-02-12,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154756,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,RAÍZEN S.A.,25917,Comércio (Atacado e Varejo),,,,indisponivel,indisponivel,indisponivel,6.75,indisponivel,29.99,serie_nao_comparavel,indisponivel,DADOS_INSUFICIENTES,ROE mediano 5a > 12%; Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; Dívida líq./EBITDA < 3; CAGR lucro > 10%; Liquidez >= R$5M/dia,2025-12-31,2026-02-12,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154755,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"RCSL3,RCSL4",RECRUSUL S.A.,12572,"Máquinas, Equipamentos, Veículos e Peças",2026-07-27,71668280.0,2360075.603174603,prejuizo,nao_aplicavel,nao_aplicavel,dado_insuficiente,nao_aplicavel,-59.67,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,P/L positivo e baixo; CAGR receita > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR lucro > 10%,2026-03-31,2026-05-18,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157710,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
RPMG3,REFINARIA DE PETROLEOS MANGUINHOS S.A.,9989,Petróleo e Gás,2026-07-27,79868300.0,12192.222222222223,indisponivel,nao_aplicavel,indisponivel,dado_insuficiente,indisponivel,dado_insuficiente,dado_insuficiente,indisponivel,DADOS_INSUFICIENTES,FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Lucro positivo nos 5 anos,2025-06-30,2025-08-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151246,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
RVEE3,REVEE S.A.,27650,Emp. Adm. Part. - Brinquedos e Lazer,2026-07-27,,1536.5396825396826,indisponivel,indisponivel,indisponivel,dado_insuficiente,indisponivel,dado_insuficiente,dado_insuficiente,indisponivel,DADOS_INSUFICIENTES,CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%; Receita estável (sem queda >15%); Lucro positivo nos 5 anos,2026-03-31,2026-05-15,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157630,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,RIO ALTO ENERGIAS RENOVÁVEIS S.A.,25720,Energia Elétrica,,,,indisponivel,indisponivel,nao_aplicavel,dado_insuficiente,nao_aplicavel,172.05,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,Receita estável (sem queda >15%); Lucro positivo nos 5 anos; FCF positivo em >=3 dos 5 anos,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-07-20,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159572,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
"GEPA3,GEPA4",RIO PARANAPANEMA ENERGIA S.A.,18368,Energia Elétrica,2026-07-27,,19911.095238095237,indisponivel,indisponivel,nao_aplicavel,dado_insuficiente,nao_aplicavel,serie_nao_comparavel,serie_nao_comparavel,nao_aplicavel,DADOS_INSUFICIENTES,Receita estável (sem queda >15%); Lucro positivo nos 5 anos; CFO positivo em >=4 dos 5 anos; FCF positivo em >=3 dos 5 anos; Liquidez >= R$5M/dia,P/VPA < 1; P/L positivo e baixo; ROE mediano 5a > 12%; Dívida líq./EBITDA < 3; CAGR receita > 10%; CAGR lucro > 10%,2025-12-31,2026-04-09,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156115,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
,RODOVIAS DO BRASIL HOLDING S.A.,26352,Emp. Adm. Part. - Serviços Transporte e Logística,,,,indisponivel,indisponivel,42.83,69.16,3.12,14.75,dado_insuficiente,1.74,DADOS_INSUFICIENTES,Dívida líq./EBITDA < 3; Lucro positivo nos 5 anos,P/VPA < 1; P/L positivo e baixo; CAGR lucro > 10%; Liquidez >= R$5M/dia,2026-03-31,2026-05-14,http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157448,CVM DFP/ITR (dados.cvm.gov.br); B3 COTAHIST; preços não ajustados
